season,team,conference,off_plays,off_drives,off_ppa,off_total_ppa,off_success_rate,off_explosiveness,off_power_success,off_stuff_rate,off_line_yds,off_line_yds_total,off_second_lvl_yds,off_second_lvl_yds_total,off_open_field_yds,off_open_field_yds_total,off_total_opportunities,off_pts_per_opp,off_field_pos_avg_start,off_field_pos_avg_predicted_points,off_havoc_total,off_havoc_front_seven,off_havoc_db,off_standard_downs_rate,off_standard_downs_ppa,off_standard_downs_success_rate,off_standard_downs_explosiveness,off_passing_downs_rate,off_passing_downs_ppa,off_passing_downs_success_rate,off_passing_downs_explosiveness,off_rushing_plays_rate,off_rushing_plays_ppa,off_rushing_plays_total_ppa,off_rushing_plays_success_rate,off_rushing_plays_explosiveness,off_passing_plays_rate,off_passing_plays_ppa,off_passing_plays_total_ppa,off_passing_plays_success_rate,off_passing_plays_explosiveness,def_plays,def_drives,def_ppa,def_total_ppa,def_success_rate,def_explosiveness,def_power_success,def_stuff_rate,def_line_yds,def_line_yds_total,def_second_lvl_yds,def_second_lvl_yds_total,def_open_field_yds,def_open_field_yds_total,def_total_opportunities,def_pts_per_opp,def_field_pos_avg_start,def_field_pos_avg_predicted_points,def_havoc_total,def_havoc_front_seven,def_havoc_db,def_standard_downs_rate,def_standard_downs_ppa,def_standard_downs_success_rate,def_standard_downs_explosiveness,def_passing_downs_rate,def_passing_downs_ppa,def_passing_downs_total_ppa,def_passing_downs_success_rate,def_passing_downs_explosiveness,def_rushing_plays_rate,def_rushing_plays_ppa,def_rushing_plays_total_ppa,def_rushing_plays_success_rate,def_rushing_plays_explosiveness,def_passing_plays_rate,def_passing_plays_ppa,def_passing_plays_success_rate,def_passing_plays_explosiveness
2022,Louisiana,Sun Belt,322,58,0.1153877976483381,37.15487084276487,0.38198757763975155,1.3287384589756532,0.47368421052631576,0.19047619047619047,2.9578231292517008,435,1.163265306122449,171,1.0272108843537415,151,27,3.7037037037037037,67.4,1.599,0.14285714285714285,0.08385093167701864,0.059006211180124224,0.6708074534161491,-0.04115669138099452,0.4212962962962963,0.9666663494985462,0.32919254658385094,0.4343841149156574,0.3018867924528302,2.3583810203011764,0.45652173913043476,0.034565569312922734,5.0811386889996415,0.3945578231292517,1.067845859703804,0.5279503105590062,0.23495614622821112,39.94254485879589,0.38235294117647056,1.5615349321720726,341,61,0.11877344080356367,40.50174331401521,0.3841642228739003,1.3653021597075403,0.6666666666666666,0.16774193548387098,2.8967741935483873,449,0.7612903225806451,118,0.9870967741935484,153,30,2.7333333333333334,72.2,-1.241,0.1466275659824047,0.08211143695014662,0.06451612903225806,0.6979472140762464,-0.0524255054117862,0.3907563025210084,1.0893933729770902,0.3020527859237537,0.5143593553594207,21.799388076772036,0.36893203883495146,2.0405526114425894,0.45454545454545453,0.187050641435878,28.99284942256109,0.3935483870967742,1.116680703272176,0.5190615835777126,0.12316038461453128,0.3954802259887006,1.581958000315501
2022,Louisiana Monroe,Sun Belt,312,65,0.04648705792399704,14.503962072287075,0.3974358974358974,1.101175089563568,0.6551724137931034,0.1404494382022472,3.0443820224719103,542,0.898876404494382,160,0.8089887640449438,144,18,4.055555555555555,73,1.191,0.14743589743589744,0.10256410256410256,0.04487179487179487,0.6955128205128205,0.09969154163464349,0.4792626728110599,0.9638810807035496,0.30448717948717946,-0.07504318381505853,0.21052631578947367,1.8151039356356637,0.5705128205128205,0.10510199011912288,18.708154241203875,0.42696629213483145,0.8369968476879314,0.4230769230769231,0.07166643921272461,9.45996997607965,0.36363636363636365,1.5194573058666592,333,59,0.15126367741130758,50.37080457796542,0.4294294294294294,1.339529681555446,0.5333333333333333,0.25316455696202533,2.5835443037974684,408,1.3164556962025316,208,1.0506329113924051,166,31,4.129032258064516,66.8,-1.695,0.16516516516516516,0.11711711711711711,0.04804804804804805,0.6546546546546547,0.028157036610089663,0.463302752293578,1.0350325267177773,0.34534534534534533,0.3846310486692685,51.91352296431393,0.3652173913043478,2.0717728396174593,0.4744744744744745,0.008253401999381047,1.3040375159022053,0.379746835443038,1.1576550402003483,0.5165165165165165,0.30182280793205774,0.48255813953488375,1.471005325908529
2022,Louisiana Tech,Conference USA,265,57,0.10056440176243316,26.64956646704479,0.38113207547169814,1.4437789188819437,0.7777777777777778,0.19811320754716982,2.4254716981132076,257,0.9528301886792453,101,1.4245283018867925,151,20,3.4,73,1.216,0.26037735849056604,0.11320754716981132,0.1471698113207547,0.660377358490566,0.12529585982124963,0.44,1.266439271281171,0.33962264150943394,0.052475455536956664,0.26666666666666666,2.012743621601089,0.4,0.0304647629095772,3.2292648684151835,0.41509433962264153,0.9254421439138849,0.5886792452830188,0.1731919507197434,27.01794431227997,0.36538461538461536,1.8438985346467607,283,55,0.23710160454205986,67.09975408540294,0.4628975265017668,1.259021021300041,0.7142857142857143,0.15483870967741936,3.5316129032258066,547,1.5483870967741935,240,1.767741935483871,274,29,4.275862068965517,67.8,-1.542,0.13074204946996468,0.08833922261484099,0.04240282685512368,0.6890459363957597,0.086150985857166,0.5076923076923077,0.9536215578157411,0.31095406360424027,0.5715944527642678,32.53538148823838,0.36363636363636365,2.203850611454594,0.5477031802120141,0.2700774546910492,41.86200547711263,0.535483870967742,1.025530515792971,0.4416961130742049,0.260283051905907,0.384,1.6627650204060163
2022,Louisville,ACC,349,64,0.19684659490154263,68.69946162063837,0.4154727793696275,1.3565492687451872,0.5909090909090909,0.1875,3.159895833333333,607,1.2708333333333333,244,1.6197916666666667,311,32,4.15625,70.7,1.327,0.15759312320916904,0.10028653295128939,0.05730659025787966,0.6561604584527221,0.08231637250229712,0.4585152838427948,1.0978954430986627,0.3438395415472779,0.4154084359801028,0.3333333333333333,2.0355155610673137,0.5501432664756447,0.22245531963474857,42.71142136987173,0.4322916666666667,1.1502677457909347,0.44412607449856734,0.19232980343570694,29.811119532534576,0.4,1.6327003397968476,314,65,0.17685721753199973,55.533166305047914,0.40764331210191085,1.4018994157979618,0.631578947368421,0.20987654320987653,3.1098765432098765,504,1.308641975308642,212,1.9012345679012346,308,30,3.2,69.7,-1.422,0.18471337579617833,0.1305732484076433,0.054140127388535034,0.6560509554140127,0.17702243704646817,0.47572815533980584,1.159185391093533,0.34394904458598724,0.17654207660625434,32.183613267501904,0.2777777777777778,2.1947652298324294,0.5159235668789809,0.20243439350941161,32.79437174852468,0.4567901234567901,1.0889313011951294,0.4745222929936306,0.21599740447987856,0.3624161073825503,1.830781646920362
2022,LSU,SEC,363,59,0.31285879506171466,113.56774260740242,0.4903581267217631,1.2709442448105988,0.7567567567567568,0.11931818181818182,3.639772727272727,641,1.4204545454545454,250,1.4147727272727273,249,30,4.266666666666667,71.9,1.286,0.12947658402203857,0.09917355371900827,0.030303030303030304,0.71900826446281,0.3384056178026811,0.5593869731800766,1.104355484657155,0.2809917355371901,0.2474889839304182,0.3137254901960784,2.0310054630106853,0.48484848484848486,0.4131350926556164,72.71177630738848,0.5284090909090909,1.195291414628798,0.512396694214876,0.21859119399724466,40.657962083487504,0.45698924731182794,1.353717341362451,299,58,0.052902928035581796,15.817975482638957,0.36454849498327757,1.3182411981825575,0.6190476190476191,0.20689655172413793,2.7048275862068967,392,0.8896551724137931,129,0.8827586206896552,128,23,2.6521739130434785,70.7,-1.329,0.20066889632107024,0.14381270903010032,0.056856187290969896,0.6521739130434783,-0.09793409741431669,0.37948717948717947,0.977259816193171,0.34782608695652173,0.3357223507541415,8.413801433259552,0.33653846153846156,2.0391732629601176,0.48494983277591974,0.05106326930606486,7.404174049379405,0.3931034482758621,0.8920611304018348,0.5150501672240803,0.05463507424194514,0.33766233766233766,1.7854001186345037
2022,Marshall,Sun Belt,224,41,-0.019664792953217478,-4.404913621520715,0.38839285714285715,1.056770845487337,0.8461538461538461,0.22302158273381295,2.889928057553957,402,1.0431654676258992,145,1.2014388489208634,167,14,3.4285714285714284,68.4,1.574,0.25892857142857145,0.20089285714285715,0.05803571428571429,0.6383928571428571,-0.03917536844679803,0.45454545454545453,0.7859474508834936,0.36160714285714285,0.014779803288535847,0.2716049382716049,1.8569308749986924,0.6205357142857143,-0.002370981720842113,-0.3295664591970537,0.4244604316546763,0.8972841951552883,0.3794642857142857,-0.047945260733219544,-4.075347162323661,0.32941176470588235,1.392832001544154,179,40,-0.0728030461215116,-13.031745255750575,0.31843575418994413,1.2111152168533976,0.6153846153846154,0.23376623376623376,2.4545454545454546,189,0.6493506493506493,50,0.961038961038961,74,14,2.142857142857143,72.4,-1.286,0.329608938547486,0.19553072625698323,0.1340782122905028,0.6536312849162011,-0.036145166512202405,0.41025641025641024,1.1588532811390755,0.3463687150837989,-0.1419800124810144,-11.442343662560212,0.14516129032258066,1.4898455406631164,0.4301675977653631,-0.002815929178182492,-0.2168265467200519,0.35064935064935066,0.8470690528937063,0.547486033519553,-0.11675860880163481,0.30612244897959184,1.53875676441712
2022,Maryland,Big Ten,270,45,0.28163972967569056,76.04272701243646,0.4666666666666667,1.2412838847611432,0.7,0.15079365079365079,3.0833333333333335,389,0.7857142857142857,99,1.9285714285714286,243,22,4.7727272727272725,72.3,1.283,0.14074074074074075,0.1,0.040740740740740744,0.7296296296296296,0.276468784174419,0.5431472081218274,1.0849726107860518,0.27037037037037037,0.29559419904213574,0.2602739726027397,2.121563164515605,0.4666666666666667,0.1995767225178531,25.14666703724949,0.46825396825396826,0.9864640609018822,0.5296296296296297,0.3662808477112821,52.37816122271334,0.46853146853146854,1.4656774609954177,299,50,0.05772109524874508,17.25860747937478,0.3879598662207358,1.2117020418546571,0.8333333333333334,0.17424242424242425,3.090909090909091,408,1.196969696969697,158,1.0303030303030303,136,24,2.6666666666666665,71.5,-1.256,0.18394648829431437,0.10367892976588629,0.0802675585284281,0.6555183946488294,-0.029475793775120593,0.4336734693877551,0.9197783042374523,0.34448160535117056,0.2236491559155186,5.972706241663122,0.30097087378640774,2.0121380966115088,0.4414715719063545,0.11274950293883618,14.882934387926376,0.4090909090909091,1.047024693915811,0.5518394648829431,0.03619821964644317,0.37575757575757573,1.3551306997368777
2022,Memphis,American Athletic,351,64,0.2199030632592056,77.18597520398117,0.42735042735042733,1.2799628442551305,0.6785714285714286,0.18128654970760233,3.094736842105263,529,1.0350877192982455,177,1.1871345029239766,203,29,4.344827586206897,69.9,1.402,0.16809116809116809,0.10826210826210826,0.05982905982905983,0.7008547008547008,0.11767070236855504,0.483739837398374,1.0025407098744266,0.29914529914529914,0.4594188802030155,0.29523809523809524,2.3449058762326715,0.48717948717948717,0.13137830884964738,22.465690813289704,0.43859649122807015,0.9549644725568178,0.50997150997151,0.3228878055128409,57.796917186798524,0.41899441340782123,1.6049612159534432,356,66,0.1410669953004344,50.21985032695465,0.4157303370786517,1.3032710294502348,0.7777777777777778,0.14457831325301204,2.9210843373493978,485,0.7831325301204819,130,0.4397590361445783,73,28,3.9285714285714284,71.8,-1.294,0.14606741573033707,0.07865168539325842,0.06741573033707865,0.6825842696629213,0.009792007778736648,0.43209876543209874,1.0591103180147514,0.31741573033707865,0.42336630474974907,56.2683209635537,0.3805309734513274,1.899477417839206,0.46629213483146065,0.04093637525464691,6.795438292271387,0.3855421686746988,0.9187346827646778,0.5168539325842697,0.30580609219322663,0.45652173913043476,1.5962511031154212
2022,Miami,ACC,309,45,0.21083397955353578,65.14769968204256,0.5145631067961165,1.041349075834239,0.7931034482758621,0.16339869281045752,3.388235294117647,518,1.3202614379084967,202,0.6535947712418301,100,31,4.064516129032258,68.5,1.525,0.13915857605177995,0.07766990291262135,0.061488673139158574,0.7055016181229773,0.16673165047104788,0.5596330275229358,0.9385940979260974,0.29449838187702265,0.3164857129599354,0.4065934065934066,1.3801627867745982,0.49514563106796117,0.24432356711138975,37.381505768042636,0.5882352941176471,0.8002941281442238,0.5048543689320388,0.17798842252564054,27.766193913999924,0.4423076923076923,1.3557685728212154,219,48,0.1051959245465201,23.037907475687902,0.3378995433789954,1.563742892897549,0.6363636363636364,0.2545454545454545,1.8163636363636364,200,0.9,99,0.4636363636363636,51,18,3,73.6,-1.119,0.2100456621004566,0.136986301369863,0.0730593607305936,0.6438356164383562,0.039933133597741775,0.3829787234042553,1.2458284579654573,0.3561643835616438,0.22317096972315786,33.92622182465653,0.2564102564102564,2.4221118672141966,0.502283105022831,-0.09898467589971477,-10.888314348968626,0.3090909090909091,0.914765271357716,0.4977168949771689,0.31124974151061036,0.3669724770642202,2.115373871206407
2022,Miami (OH),Mid-American,230,46,0.10263102608668233,23.605135999936934,0.3652173913043478,1.3262650575756278,0.75,0.2222222222222222,2.9611111111111112,373,1.1507936507936507,145,1.7936507936507937,226,21,3.0476190476190474,72.2,1.208,0.25217391304347825,0.15217391304347827,0.1,0.6391304347826087,0.02102038613359131,0.3945578231292517,1.1993418001423024,0.36086956521739133,0.2471703522686628,0.3132530120481928,1.6094015549268927,0.5478260869565217,0.11373793526625671,14.330979843548345,0.373015873015873,1.1843817300010553,0.4434782608695652,0.14931461741163118,15.230090975986382,0.3627450980392157,1.5064952304406256,228,45,0.10065621875335798,22.949617875765618,0.3815789473684211,1.2488126865569258,0.7647058823529411,0.19148936170212766,2.1723404255319148,204,0.44680851063829785,42,0.3404255319148936,32,20,3.75,71.3,-1.297,0.2412280701754386,0.12719298245614036,0.11403508771929824,0.6666666666666666,-0.038442053146823134,0.4144736842105263,0.9505588326022617,0.3333333333333333,0.3788527625537202,41.4982298621467,0.3157894736842105,2.031729053187919,0.41228070175438597,-0.07265175213395111,-6.829264700591405,0.3191489361702128,0.9189534115177729,0.5701754385964912,0.31921715278574386,0.43846153846153846,1.4224228313143745
